mean_test_score,std_test_score,rank_test_score,lgbm__bagging_fraction,lgbm__bagging_freq,lgbm__feature_fraction,lgbm__learning_rate,lgbm__max_depth,lgbm__min_child_samples,lgbm__n_estimators,lgbm__num_leaves,pca__n_components
0.8639483384538839,0.034080793887782006,787,0.8,10,1.0,0.1,-1,10,150,31,30
0.8639483384538839,0.034080793887782006,787,0.8,5,0.8,0.1,20,5,200,31,20
0.8639483384538839,0.034080793887782006,787,0.8,10,1.0,0.1,-1,10,150,50,30
0.8638770400236282,0.03424323585162157,793,1.0,10,0.8,0.1,10,10,200,50,10
0.8638770400236282,0.03424323585162157,793,1.0,5,0.8,0.1,20,5,200,31,10
0.8638656429815488,0.032086028113088264,795,0.8,5,0.8,0.5,20,5,150,50,20
0.8638656429815488,0.032086028113088264,795,0.8,10,1.0,0.1,10,10,150,80,10
0.8638539406268295,0.03356409960717552,797,0.8,10,0.8,0.1,10,5,200,80,10
0.8638539406268295,0.03356409960717552,797,0.8,10,1.0,0.1,10,5,150,31,10
0.8637504953501031,0.011148493903530265,799,1.0,10,0.8,0.1,10,5,200,50,20
0.8637504953501031,0.011148493903530265,799,1.0,5,1.0,0.1,10,10,200,31,30
0.8637504953501031,0.011148493903530265,799,1.0,10,0.8,0.1,10,10,150,31,20
0.8637504953501031,0.011148493903530265,799,1.0,10,1.0,0.1,20,10,200,31,30
0.8637504953501031,0.011148493903530265,799,1.0,5,1.0,0.1,-1,10,200,80,30
0.8637504953501031,0.011148493903530265,799,1.0,10,1.0,0.1,20,10,200,50,30
0.8637504953501031,0.011148493903530265,799,1.0,10,0.8,0.1,10,10,150,80,20
0.8637504953501031,0.011148493903530265,799,0.8,10,1.0,0.1,10,10,150,80,20
0.8637504953501031,0.011148493903530265,799,1.0,10,0.8,0.1,10,5,200,31,20
0.8635849507316087,0.0313903411945299,808,0.8,5,0.8,0.1,-1,5,200,31,10
0.8635849507316087,0.0313903411945299,808,0.8,5,0.8,0.1,-1,5,150,80,10
0.8635745289277551,0.034759314276634944,810,1.0,10,0.8,0.5,10,10,150,50,20
0.8635523897194334,0.0386305443439007,811,0.8,10,1.0,0.1,20,10,150,50,10
0.8635523897194334,0.0386305443439007,811,0.8,10,1.0,0.1,20,10,150,80,10
0.8631620436145047,0.03192396279954582,813,0.8,5,0.8,0.1,-1,5,150,50,10
0.8631620436145047,0.03192396279954582,813,0.8,5,0.8,0.5,10,10,150,50,20
0.8631277518075029,0.03859136897547178,815,0.8,5,0.8,0.1,-1,5,200,50,10
0.8631277518075029,0.03859136897547178,815,0.8,5,0.8,0.1,20,5,150,80,10
0.8630383945327662,0.0325793668705509,817,0.8,5,1.0,0.5,20,10,150,31,20
0.8630383945327662,0.0325793668705509,817,0.8,5,1.0,0.5,-1,10,150,50,20
0.8630274329609022,0.04044011372004311,819,1.0,5,1.0,0.1,20,5,150,80,10
0.8630274329609022,0.04044011372004311,819,1.0,10,1.0,0.1,-1,5,150,31,10
0.8630274329609022,0.04044011372004311,819,1.0,5,1.0,0.1,20,5,150,31,10
0.8630274329609022,0.04044011372004311,819,0.8,10,0.8,0.1,-1,10,150,31,10
0.8626788985867847,0.03862386637029676,823,0.8,10,1.0,0.1,20,10,200,31,10
0.8626788985867847,0.03862386637029676,823,0.8,10,1.0,0.1,20,10,200,50,10
0.8625881048305251,0.04039180333951537,825,0.8,5,0.8,0.1,-1,10,200,50,10
0.8625881048305251,0.04039180333951537,825,0.8,5,1.0,0.5,20,5,150,80,30
0.8625881048305251,0.04039180333951537,825,0.8,5,0.8,0.1,20,10,200,80,10
0.8625881048305251,0.04039180333951537,825,0.8,5,0.8,0.1,10,10,200,31,10
0.8624749659553054,0.03146808709840108,829,0.8,5,1.0,0.5,-1,5,150,50,20
0.8624749659553054,0.03146808709840108,829,0.8,10,0.8,0.1,10,5,150,50,10
0.8624743557572844,0.03527172209090913,831,1.0,5,0.8,0.1,20,5,150,50,10
0.8624743557572844,0.03527172209090913,831,1.0,10,0.8,0.1,20,5,150,50,10
0.8624550405678584,0.0331531532518804,833,0.8,10,0.8,0.1,-1,5,150,80,10
0.8624550405678584,0.0331531532518804,833,0.8,10,0.8,0.1,20,5,150,80,10
0.862425680714928,0.038889432928084076,835,0.8,5,0.8,0.1,20,5,150,31,10
0.862425680714928,0.038889432928084076,835,0.8,5,0.8,0.1,20,5,150,50,10
0.8624201354944663,0.03597146517469099,837,0.8,5,0.8,0.5,-1,5,200,80,20
0.8624201354944663,0.03597146517469099,837,0.8,5,0.8,0.5,-1,5,200,31,20
0.8624201354944663,0.03597146517469099,837,0.8,5,1.0,0.5,20,5,150,80,20
0.8623334527754285,0.03924011265329375,840,0.8,10,1.0,0.1,20,10,200,80,10
0.8623334527754285,0.03924011265329375,840,0.8,10,1.0,0.1,-1,10,200,31,10
0.8619621199836758,0.028117695576492928,842,0.8,5,1.0,0.1,20,5,200,80,20
0.8619621199836758,0.028117695576492928,842,0.8,5,1.0,0.1,-1,5,200,80,20
0.8618227653068866,0.029928806075789648,844,1.0,5,1.0,0.5,10,10,150,31,20
0.8618227653068866,0.029928806075789648,844,1.0,10,1.0,0.5,10,10,150,50,20
0.8616469426347045,0.03345306400599598,846,1.0,10,0.8,0.5,-1,5,200,50,10
0.8616469426347045,0.03345306400599598,846,1.0,5,0.8,0.5,20,5,200,50,10
0.8614750945258584,0.036585436651389906,848,0.8,5,0.8,0.1,-1,5,150,31,10
0.8614750945258584,0.036585436651389906,848,0.8,5,0.8,0.1,20,5,200,31,10
0.8613839347834199,0.03428058637264981,850,0.8,10,0.8,0.1,10,10,150,31,10
0.8613839347834199,0.03428058637264981,850,1.0,10,0.8,0.1,10,10,200,80,10
0.8613519711728387,0.02611435770985592,852,0.8,5,1.0,0.1,20,5,150,50,30
0.8613519711728387,0.02611435770985592,852,0.8,10,1.0,0.1,-1,10,200,80,20
0.8613519711728387,0.02611435770985592,852,0.8,10,1.0,0.1,10,10,200,80,20
0.8612302477190148,0.03411914183676341,855,1.0,5,0.8,0.1,10,10,150,50,10
0.8612302477190148,0.03411914183676341,855,1.0,10,1.0,0.1,-1,5,200,31,10
0.8609170093507064,0.03524813271693419,857,0.8,5,1.0,0.1,10,10,200,80,10
0.8609170093507064,0.03524813271693419,857,1.0,5,1.0,0.5,10,5,200,80,10
0.8608657548229621,0.02651048452007847,859,1.0,5,0.8,0.5,-1,5,150,50,30
0.8608657548229621,0.02651048452007847,859,1.0,10,0.8,0.1,10,10,200,80,30
0.8608657548229621,0.02651048452007847,859,1.0,10,0.8,0.1,10,10,200,50,30
0.8607744815328318,0.03625462096003753,862,0.8,5,0.8,0.5,10,10,150,31,20
0.8607744815328318,0.03625462096003753,862,0.8,5,0.8,0.5,10,10,150,80,20
0.8606350408769062,0.03602236337466641,864,0.8,10,1.0,0.1,10,10,200,50,10
0.8606350408769062,0.03602236337466641,864,0.8,10,1.0,0.1,10,10,200,31,10
0.8604930068293788,0.031506688125513875,866,0.8,5,0.8,0.1,10,5,200,50,10
0.8604930068293788,0.031506688125513875,866,0.8,5,0.8,0.1,10,5,200,31,10
0.8604045986519854,0.03224914233442136,868,1.0,10,0.8,0.5,-1,10,200,80,20
0.8604045986519854,0.03224914233442136,868,1.0,10,0.8,0.5,20,10,200,80,20
0.8603766684782146,0.0315419121533791,870,0.8,5,0.8,0.5,-1,5,150,80,20
0.8603766684782146,0.0315419121533791,870,0.8,5,0.8,0.1,10,5,200,80,10
0.860341687221578,0.021827129065765817,872,0.8,5,0.8,0.1,20,10,200,31,10
0.860341687221578,0.021827129065765817,872,0.8,5,0.8,0.1,20,10,200,50,10
0.860341687221578,0.021827129065765817,872,0.8,5,0.8,0.1,10,10,200,50,10
0.860341687221578,0.021827129065765817,872,0.8,5,0.8,0.1,-1,10,200,31,10
0.8602968284292721,0.03410683360637175,876,0.8,5,1.0,0.5,-1,10,150,31,20
0.8602968284292721,0.03410683360637175,876,0.8,5,0.8,0.5,-1,10,200,31,20
0.8601958765745437,0.037080063460802504,878,1.0,5,0.8,0.5,-1,5,150,80,10
0.859843408432362,0.022651679585928643,879,1.0,10,1.0,0.1,-1,5,150,80,10
0.859843408432362,0.022651679585928643,879,1.0,5,1.0,0.1,20,5,150,50,10
0.859843408432362,0.022651679585928643,879,1.0,5,1.0,0.1,-1,5,150,80,10
0.859843408432362,0.022651679585928643,879,1.0,10,1.0,0.1,20,5,150,50,10
0.8597959080726627,0.022491013670201825,883,0.8,5,0.8,0.1,10,10,200,50,20
0.8597959080726627,0.022491013670201825,883,0.8,5,0.8,0.1,-1,10,200,50,20
0.8597959080726627,0.022491013670201825,883,0.8,5,0.8,0.1,20,10,200,50,20
0.8597068009798683,0.020370657708744713,886,0.8,5,0.8,0.1,10,10,200,31,30
0.8597068009798683,0.020370657708744713,886,1.0,10,0.8,0.5,10,5,150,50,30
0.8597068009798683,0.020370657708744713,886,0.8,5,0.8,0.1,-1,10,200,50,30
0.8597068009798683,0.020370657708744713,886,0.8,5,0.8,0.1,20,10,200,31,30
0.8597068009798683,0.020370657708744713,886,0.8,5,0.8,0.1,-1,5,150,31,20
0.8597068009798683,0.020370657708744713,886,0.8,5,1.0,0.1,-1,10,200,50,20
0.8596270396781642,0.027775802739693253,892,1.0,10,0.8,0.5,20,10,150,80,20
0.8596210668071965,0.036454082821019314,893,0.8,10,0.8,0.1,10,5,150,31,10
0.8596210668071965,0.036454082821019314,893,0.8,5,0.8,0.1,10,5,150,31,10
0.8596182170591125,0.03447513489622122,895,0.8,10,1.0,0.1,10,5,150,80,10
0.8596182170591125,0.03447513489622122,895,0.8,5,1.0,0.1,20,5,150,80,10
0.8595534860630499,0.02501957191588932,897,0.8,5,0.8,0.1,10,10,150,50,30
0.8595534860630499,0.02501957191588932,897,0.8,10,1.0,0.1,-1,10,150,31,30
0.8595534860630499,0.02501957191588932,897,0.8,10,0.8,0.1,10,10,150,80,30
0.8595534860630499,0.02501957191588932,897,1.0,10,0.8,0.1,10,10,200,31,30
0.8595534860630499,0.02501957191588932,897,1.0,5,0.8,0.1,10,10,200,80,30
0.8595534860630499,0.02501957191588932,897,1.0,5,1.0,0.1,20,5,200,31,30
0.8595534860630499,0.02501957191588932,897,1.0,5,1.0,0.5,-1,10,150,31,30
0.8595534860630499,0.02501957191588932,897,1.0,5,1.0,0.1,-1,5,200,80,30
0.8595534860630499,0.02501957191588932,897,1.0,5,1.0,0.1,10,10,150,50,30
0.8595534860630499,0.02501957191588932,897,1.0,5,1.0,0.5,20,10,150,31,30
0.8595534860630499,0.02501957191588932,897,1.0,10,1.0,0.1,-1,5,150,80,30
0.8595534860630499,0.02501957191588932,897,0.8,10,1.0,0.1,10,5,200,31,30
0.8595534860630499,0.02501957191588932,897,1.0,10,0.8,0.5,-1,10,200,50,30
0.8595534860630499,0.02501957191588932,897,0.8,5,0.8,0.1,20,5,150,50,30
0.8595534860630499,0.02501957191588932,897,0.8,10,1.0,0.1,-1,10,150,80,30
0.8595534860630499,0.02501957191588932,897,0.8,5,0.8,0.1,-1,5,150,80,30
0.8595534860630499,0.02501957191588932,897,1.0,10,1.0,0.5,-1,10,200,31,30
0.8595534860630499,0.02501957191588932,897,0.8,10,1.0,0.1,10,10,150,31,30
0.8595090151402489,0.03581500723364071,915,1.0,5,1.0,0.5,10,5,200,50,10
0.8595090151402489,0.03581500723364071,915,1.0,5,1.0,0.5,10,5,200,31,10
0.8592274383060536,0.03547947981241721,917,0.8,5,1.0,0.5,-1,5,200,50,20
0.8592274383060536,0.03547947981241721,917,0.8,5,1.0,0.5,20,5,200,50,20
0.8591311513650333,0.03557652032745415,919,0.8,5,1.0,0.1,10,5,150,80,30
0.8591311513650333,0.03557652032745415,919,0.8,10,1.0,0.1,-1,5,200,31,20
0.8591311513650333,0.03557652032745415,919,0.8,10,1.0,0.1,20,5,200,31,20
0.8589458928051213,0.0337027076733066,922,0.8,10,0.8,0.1,20,5,150,31,20
0.8589458928051213,0.0337027076733066,922,0.8,10,0.8,0.1,-1,5,150,31,20
0.858820287539977,0.03138016736179581,924,0.8,10,0.8,0.1,20,5,150,50,10
0.858820287539977,0.03138016736179581,924,0.8,10,0.8,0.1,-1,5,150,50,10
0.8588163183368565,0.03223260658722096,926,0.8,10,0.8,0.1,10,5,150,80,10
0.8588163183368565,0.03223260658722096,926,0.8,5,1.0,0.5,20,5,150,50,20
0.8587374711694583,0.03611942695510817,928,1.0,5,0.8,0.5,-1,10,200,80,20
0.8587374711694583,0.03611942695510817,928,1.0,5,0.8,0.5,-1,10,200,50,20
0.8585784668338917,0.03102185582371566,930,1.0,10,0.8,0.5,-1,10,200,31,20
0.8585784668338917,0.03102185582371566,930,1.0,10,0.8,0.5,20,10,200,31,20
0.8585440752187701,0.03480034463969727,932,0.8,5,0.8,0.1,20,5,200,80,10
0.8583852455782944,0.031221433405556383,933,0.8,5,1.0,0.1,20,5,200,50,10
0.8583852455782944,0.031221433405556383,933,0.8,5,1.0,0.1,-1,5,200,31,10
0.8583688010814905,0.03398926568180401,935,0.8,5,1.0,0.1,20,10,150,31,20
0.8583499947643289,0.03506493951908887,936,0.8,5,1.0,0.1,20,10,150,80,20
0.8583499947643289,0.03506493951908887,936,0.8,5,1.0,0.1,20,10,150,50,20
0.8580829654403551,0.027039428265009977,938,1.0,5,1.0,0.5,-1,10,200,31,30
0.8580829654403551,0.027039428265009977,938,1.0,10,0.8,0.5,20,10,200,50,30
0.8580829654403551,0.027039428265009977,938,1.0,5,0.8,0.5,10,10,200,31,30
0.8580829654403551,0.027039428265009977,938,1.0,10,0.8,0.5,10,10,200,50,30
0.8580829654403551,0.027039428265009977,938,0.8,5,0.8,0.1,-1,5,200,31,30
0.8580829654403551,0.027039428265009977,938,0.8,5,0.8,0.1,20,5,200,31,30
0.8580829654403551,0.027039428265009977,938,1.0,10,0.8,0.1,20,10,200,50,30
0.8580829654403551,0.027039428265009977,938,0.8,5,0.8,0.1,-1,10,200,50,30
0.8580829654403551,0.027039428265009977,938,1.0,5,0.8,0.5,10,10,150,80,30
0.8580829654403551,0.027039428265009977,938,0.8,10,0.8,0.1,10,5,200,31,30
0.8580829654403551,0.027039428265009977,938,1.0,5,0.8,0.5,10,5,200,80,30
0.8580829654403551,0.027039428265009977,938,1.0,10,1.0,0.1,20,5,150,50,30
0.8580829654403551,0.027039428265009977,938,1.0,10,1.0,0.1,20,10,200,50,30
0.8580829654403551,0.027039428265009977,938,0.8,5,1.0,0.1,10,5,200,80,30
0.8580829654403551,0.027039428265009977,938,0.8,10,1.0,0.1,-1,5,150,50,30
0.8580829654403551,0.027039428265009977,938,1.0,10,0.8,0.1,20,10,150,50,30
0.8580829654403551,0.027039428265009977,938,0.8,10,1.0,0.1,-1,10,150,50,30
0.8580829654403551,0.027039428265009977,938,1.0,10,0.8,0.1,20,10,150,31,30
0.8580514948161415,0.03791193642600763,956,0.8,10,1.0,0.1,10,10,200,80,10
0.8580514948161415,0.03791193642600763,956,0.8,5,1.0,0.1,20,10,200,80,10
0.857893025400705,0.029422188823344454,958,1.0,10,0.8,0.5,-1,10,150,31,20
0.8573129619155353,0.037754119678530554,959,0.8,5,0.8,0.1,10,10,200,80,10
0.8573129619155353,0.037754119678530554,959,0.8,5,0.8,0.1,-1,10,200,80,10
0.8573129619155353,0.037754119678530554,959,0.8,5,1.0,0.5,-1,5,200,80,30
0.8573129619155353,0.037754119678530554,959,0.8,5,1.0,0.5,-1,5,150,80,30
0.8569664802499549,0.03228388485151761,963,0.8,5,0.8,0.1,20,5,200,50,10
0.8569664802499549,0.03228388485151761,963,0.8,5,0.8,0.1,-1,5,200,80,10
0.8568226413947322,0.03795536466675717,965,0.8,5,0.8,0.5,20,5,200,80,20
0.8568226413947322,0.03795536466675717,965,0.8,5,0.8,0.5,-1,5,200,80,20
0.8566468787163869,0.027283102979121877,967,1.0,5,0.8,0.1,20,10,200,50,30
0.8566468787163869,0.027283102979121877,967,1.0,5,0.8,0.1,10,5,150,31,30
0.8566468787163869,0.027283102979121877,967,1.0,10,0.8,0.1,20,10,200,50,30
0.8566468787163869,0.027283102979121877,967,1.0,10,1.0,0.1,-1,10,150,31,30
0.8566468787163869,0.027283102979121877,967,1.0,10,1.0,0.1,20,10,150,31,30
0.8566468787163869,0.027283102979121877,967,1.0,5,0.8,0.1,20,10,200,31,30
0.8564925448115067,0.030791036313267364,973,0.8,5,0.8,0.1,10,5,150,80,10
0.8564925448115067,0.030791036313267364,973,0.8,5,0.8,0.1,10,5,150,50,10
0.8564704114473569,0.03834782327219608,975,1.0,10,1.0,0.1,20,5,150,31,10
0.8564704114473569,0.03834782327219608,975,1.0,10,1.0,0.1,20,5,150,80,10
0.8564704114473569,0.03834782327219608,975,1.0,5,1.0,0.1,-1,5,150,50,10
0.8564704114473569,0.03834782327219608,975,1.0,10,1.0,0.1,-1,5,150,50,10
0.856438864072649,0.033142813482741236,979,0.8,10,1.0,0.1,10,5,150,31,30
0.856438864072649,0.033142813482741236,979,1.0,5,1.0,0.1,-1,5,200,31,20
0.856438864072649,0.033142813482741236,979,0.8,5,0.8,0.1,10,5,200,50,30
0.856438864072649,0.033142813482741236,979,1.0,10,1.0,0.5,-1,10,150,50,30
0.856438864072649,0.033142813482741236,979,1.0,5,1.0,0.1,20,5,200,80,30
0.856438864072649,0.033142813482741236,979,1.0,5,1.0,0.1,20,5,200,80,20
0.856438864072649,0.033142813482741236,979,0.8,5,1.0,0.5,10,5,150,50,30
0.856438864072649,0.033142813482741236,979,1.0,10,1.0,0.5,20,10,150,50,30
0.856438864072649,0.033142813482741236,979,0.8,5,1.0,0.5,10,5,150,31,30
0.855990683316727,0.016643531551523472,988,1.0,10,0.8,0.5,20,5,200,80,30
0.855990683316727,0.016643531551523472,988,1.0,5,0.8,0.5,-1,10,200,50,30
0.855990683316727,0.016643531551523472,988,1.0,5,0.8,0.5,10,10,200,80,30
0.855990683316727,0.016643531551523472,988,0.8,10,0.8,0.1,-1,5,200,80,20
0.855990683316727,0.016643531551523472,988,1.0,5,0.8,0.1,10,5,150,80,20
0.855990683316727,0.016643531551523472,988,0.8,10,0.8,0.1,-1,5,200,31,20
0.855990683316727,0.016643531551523472,988,1.0,10,0.8,0.1,10,10,200,50,20
0.855990683316727,0.016643531551523472,988,1.0,10,0.8,0.1,10,5,200,50,20
0.855990683316727,0.016643531551523472,988,1.0,10,0.8,0.1,10,10,150,50,20
0.855698442160844,0.03593155614361949,997,0.8,5,0.8,0.5,10,10,200,80,20
0.8555938062526135,0.03421091056887132,998,0.8,5,1.0,0.1,20,5,200,80,10
0.8555938062526135,0.03421091056887132,998,0.8,5,1.0,0.1,-1,5,200,50,10
0.8554338068243584,0.03305080342059874,1000,1.0,10,0.8,0.5,10,10,150,80,30
0.8554338068243584,0.03305080342059874,1000,1.0,5,0.8,0.5,20,10,150,80,30
0.8554338068243584,0.03305080342059874,1000,1.0,10,0.8,0.5,10,10,150,50,30
0.8554338068243584,0.03305080342059874,1000,1.0,10,1.0,0.1,20,5,150,80,20
0.8554338068243584,0.03305080342059874,1000,1.0,5,0.8,0.5,10,5,200,31,30
0.8554338068243584,0.03305080342059874,1000,1.0,5,1.0,0.5,20,10,150,80,30
0.8552606967646902,0.027832092657627025,1006,0.8,5,0.8,0.1,20,5,200,50,20
0.8552606967646902,0.027832092657627025,1006,0.8,5,0.8,0.1,-1,5,200,50,20
0.8552606967646902,0.027832092657627025,1006,0.8,10,1.0,0.1,20,10,150,31,30
0.8552606967646902,0.027832092657627025,1006,0.8,10,1.0,0.1,20,10,150,80,30
0.8552606967646902,0.027832092657627025,1006,0.8,5,1.0,0.5,20,5,150,50,30
0.8552606967646902,0.027832092657627025,1006,1.0,5,1.0,0.1,-1,5,200,31,30
0.8552481552883661,0.03381062708106334,1012,0.8,5,1.0,0.1,-1,5,200,80,10
0.8552481552883661,0.03381062708106334,1012,0.8,5,1.0,0.1,20,5,200,31,10
0.8552038336430219,0.045765722835473546,1014,1.0,10,1.0,0.1,10,5,200,31,10
0.8552038336430219,0.045765722835473546,1014,1.0,5,1.0,0.1,10,5,200,31,10
0.8551324453459841,0.02194896241580339,1016,0.8,5,1.0,0.1,10,5,200,31,20
0.8551324453459841,0.02194896241580339,1016,0.8,5,1.0,0.5,20,5,200,50,20
0.8551324453459841,0.02194896241580339,1016,1.0,10,1.0,0.1,10,10,150,31,30
0.8551324453459841,0.02194896241580339,1016,0.8,5,1.0,0.5,20,5,200,31,20
0.8551324453459841,0.02194896241580339,1016,1.0,10,1.0,0.1,20,10,200,50,30
0.8551324453459841,0.02194896241580339,1016,1.0,10,1.0,0.1,10,10,150,80,30
0.8551324453459841,0.02194896241580339,1016,0.8,5,1.0,0.5,20,5,150,50,20
0.8551324453459841,0.02194896241580339,1016,1.0,5,1.0,0.1,-1,10,150,80,30
0.8551324453459841,0.02194896241580339,1016,0.8,5,1.0,0.1,10,5,150,80,20
0.8547595518697999,0.0357085706244894,1025,1.0,5,0.8,0.5,10,10,200,50,30
0.8547595518697999,0.0357085706244894,1025,1.0,10,1.0,0.5,10,10,150,50,30
0.8547595518697999,0.0357085706244894,1025,0.8,10,0.8,0.1,20,5,200,80,20
0.8547595518697999,0.0357085706244894,1025,1.0,10,0.8,0.1,10,5,150,50,20
0.8547595518697999,0.0357085706244894,1025,0.8,10,0.8,0.1,20,5,200,31,20
0.8547595518697999,0.0357085706244894,1025,1.0,5,0.8,0.1,10,10,150,50,20
0.8547595518697999,0.0357085706244894,1025,0.8,10,0.8,0.1,20,10,150,31,20
0.8547595518697999,0.0357085706244894,1025,0.8,5,0.8,0.1,10,5,200,80,20
0.8547595518697999,0.0357085706244894,1025,1.0,5,0.8,0.1,10,5,200,50,20
0.8547566325757232,0.04500893091406399,1034,0.8,5,1.0,0.1,-1,10,200,80,10
0.8547566325757232,0.04500893091406399,1034,0.8,5,0.8,0.5,20,10,200,50,30
0.8546289276485457,0.03032378168540317,1036,0.8,10,0.8,0.1,20,5,200,50,20
0.8540600007217455,0.040550450153922384,1037,1.0,5,0.8,0.1,10,10,200,31,10
0.8540600007217455,0.040550450153922384,1037,1.0,5,0.8,0.1,10,10,200,50,10
0.8540600007217455,0.040550450153922384,1037,1.0,5,0.8,0.1,-1,5,200,31,10
0.8540600007217455,0.040550450153922384,1037,1.0,10,0.8,0.1,10,10,200,31,10
0.8531822287129349,0.039506294084125856,1041,0.8,5,0.8,0.1,10,10,200,31,30
0.8531822287129349,0.039506294084125856,1041,1.0,10,0.8,0.5,10,5,200,50,30
0.8531822287129349,0.039506294084125856,1041,0.8,10,1.0,0.1,-1,5,150,31,30
0.8531822287129349,0.039506294084125856,1041,1.0,5,0.8,0.1,20,10,200,80,30
0.8531822287129349,0.039506294084125856,1041,0.8,10,1.0,0.1,-1,5,150,50,30
0.8531822287129349,0.039506294084125856,1041,1.0,5,0.8,0.5,10,5,200,80,30
0.8530670060964061,0.04104323475793427,1047,1.0,5,1.0,0.1,-1,5,200,50,10
0.8530670060964061,0.04104323475793427,1047,1.0,5,1.0,0.1,20,5,200,80,10
0.8530670060964061,0.04104323475793427,1047,1.0,5,1.0,0.1,20,5,200,31,10
0.8530670060964061,0.04104323475793427,1047,1.0,5,0.8,0.1,10,10,150,80,10
0.8524936725878579,0.018165953834994437,1051,1.0,5,1.0,0.5,-1,10,200,80,30
0.8524936725878579,0.018165953834994437,1051,1.0,5,0.8,0.5,20,5,150,50,30
0.8524936725878579,0.018165953834994437,1051,1.0,10,1.0,0.1,10,5,200,80,30
0.8524936725878579,0.018165953834994437,1051,1.0,10,0.8,0.5,10,5,150,50,30
0.8524936725878579,0.018165953834994437,1051,1.0,5,0.8,0.1,20,5,150,31,30
0.8524936725878579,0.018165953834994437,1051,0.8,5,0.8,0.1,10,5,150,31,20
0.8524936725878579,0.018165953834994437,1051,1.0,10,1.0,0.1,10,5,200,50,30
0.8524936725878579,0.018165953834994437,1051,1.0,10,0.8,0.1,10,10,200,31,20
0.8524936725878579,0.018165953834994437,1051,0.8,5,0.8,0.5,10,5,150,50,20
0.8524849922719661,0.010117903501743655,1060,0.8,5,1.0,0.5,10,5,150,80,30
0.8524849922719661,0.010117903501743655,1060,0.8,5,1.0,0.5,10,5,200,80,30
0.8524849922719661,0.010117903501743655,1060,1.0,10,1.0,0.1,20,5,200,80,30
0.8524849922719661,0.010117903501743655,1060,1.0,10,1.0,0.1,20,5,200,80,20
0.8524849922719661,0.010117903501743655,1060,1.0,5,1.0,0.5,-1,10,150,50,30
0.8524849922719661,0.010117903501743655,1060,1.0,10,0.8,0.1,10,5,200,80,20
0.8524849922719661,0.010117903501743655,1060,1.0,5,0.8,0.5,20,5,150,80,30
0.8524849922719661,0.010117903501743655,1060,0.8,5,0.8,0.1,10,5,200,80,30
0.8524849922719661,0.010117903501743655,1060,0.8,10,1.0,0.1,10,5,150,80,30
0.8512854942799464,0.034370283240037255,1069,1.0,10,1.0,0.1,-1,5,150,80,30
0.8512854942799464,0.034370283240037255,1069,0.8,5,0.8,0.1,20,10,150,50,30
0.8512854942799464,0.034370283240037255,1069,1.0,5,0.8,0.1,20,5,150,50,20
0.8512854942799464,0.034370283240037255,1069,0.8,5,0.8,0.1,10,10,150,31,30
0.8512854942799464,0.034370283240037255,1069,0.8,5,0.8,0.1,10,10,150,31,30
0.8512854942799464,0.034370283240037255,1069,0.8,5,0.8,0.1,10,10,150,80,30
0.85125180501231,0.04996937040364813,1075,1.0,10,0.8,0.1,20,10,150,31,30
0.85125180501231,0.04996937040364813,1075,1.0,5,0.8,0.1,20,10,150,80,20
0.85125180501231,0.04996937040364813,1075,1.0,5,0.8,0.1,-1,10,150,50,30
0.85125180501231,0.04996937040364813,1075,1.0,10,0.8,0.1,-1,10,150,80,20
0.85125180501231,0.04996937040364813,1075,1.0,5,1.0,0.1,-1,10,150,31,20
0.85125180501231,0.04996937040364813,1075,1.0,5,0.8,0.1,20,10,150,31,30
0.8510058788767786,0.015856767441142658,1081,0.8,5,0.8,0.1,10,10,150,80,30
0.8510058788767786,0.015856767441142658,1081,0.8,5,0.8,0.1,-1,10,200,80,30
0.8510058788767786,0.015856767441142658,1081,0.8,5,0.8,0.1,10,5,150,50,30
0.8510058788767786,0.015856767441142658,1081,0.8,5,1.0,0.1,10,5,200,50,30
0.850993175122816,0.017578859973354687,1085,1.0,5,1.0,0.5,10,10,200,80,30
0.850993175122816,0.017578859973354687,1085,1.0,5,0.8,0.5,20,5,200,80,30
0.850993175122816,0.017578859973354687,1085,1.0,10,1.0,0.5,-1,10,200,31,30
0.850993175122816,0.017578859973354687,1085,1.0,10,1.0,0.5,-1,10,200,50,30
0.850993175122816,0.017578859973354687,1085,1.0,10,0.8,0.5,-1,5,200,31,30
0.850993175122816,0.017578859973354687,1085,1.0,10,0.8,0.5,20,5,150,80,30
0.850993175122816,0.017578859973354687,1085,1.0,10,0.8,0.5,20,5,200,50,30
0.850993175122816,0.017578859973354687,1085,1.0,10,0.8,0.5,-1,5,150,80,30
0.850993175122816,0.017578859973354687,1085,1.0,5,0.8,0.5,-1,5,150,80,30
0.8505980039625894,0.03534705124881749,1094,1.0,5,0.8,0.5,20,5,150,80,30
0.8505980039625894,0.03534705124881749,1094,1.0,5,0.8,0.1,10,10,200,50,30
0.8505980039625894,0.03534705124881749,1094,1.0,5,0.8,0.1,10,10,200,31,30
0.8500627846530688,0.02011287241630945,1097,1.0,10,1.0,0.1,20,5,150,80,30
0.8500627846530688,0.02011287241630945,1097,1.0,5,1.0,0.1,20,5,200,31,20
0.8500627846530688,0.02011287241630945,1097,1.0,10,0.8,0.5,-1,10,200,80,30
0.849962934100138,0.016045573930640787,1100,0.8,10,0.8,0.1,20,5,150,80,30
0.849962934100138,0.016045573930640787,1100,1.0,5,0.8,0.1,20,10,150,50,30
